Model	Count	Correct	False Positive	False Negative	PredictY	PredictN	Image Key	Prompt
./answers/First,.json	5006	1	0	0	1	0	An image shows at least one person standing in a canoe that is horizontal on a body of water.##test1/test1-4-1-img0.png##test1/test1-4-1-img1.png	First,##oar in woman's hand##fish in the boat
./answers/Let's think.json	4979	1	0	0	1	0	An image shows at least one person standing in a canoe that is horizontal on a body of water.##test1/test1-4-1-img0.png##test1/test1-4-1-img1.png	Let's think##the woman##the woman
./answers/caption.json	5009	1	0	0	1	0	An image shows at least one person standing in a canoe that is horizontal on a body of water.##test1/test1-4-2-img0.png##test1/test1-4-2-img1.png	a red and yellow kayak sitting on the beach next to the ocean##two people in a small boat in the water##
./answers/Firstly,.json	5008	1	0	0	1	0	An image shows at least one person standing in a canoe that is horizontal on a body of water.##test1/test1-4-2-img0.png##test1/test1-4-2-img1.png	Firstly,##people are enjoying the outdoors##two boats in the water
./answers/First,.json	5008	1	0	0	1	0	An image shows at least one person standing in a canoe that is horizontal on a body of water.##test1/test1-4-2-img0.png##test1/test1-4-2-img1.png	First,##a view of water##two boats in the water
./answers/Let's think.json	4981	1	0	0	1	0	An image shows at least one person standing in a canoe that is horizontal on a body of water.##test1/test1-4-2-img0.png##test1/test1-4-2-img1.png	Let's think##the kayak is red##the roof is thatched
./answers/caption.json	5010	1	0	0	1	0	All watercraft shown are riderless and sitting in water.##test1/test1-976-0-img0.png##test1/test1-976-0-img1.png	a white boat sitting on a river next to a bridge##a raft in the water with a motor on it##
./answers/First,.json	5009	1	0	0	1	0	All watercraft shown are riderless and sitting in water.##test1/test1-976-0-img0.png##test1/test1-976-0-img1.png	First,##two boats in the water##a boat on the water
./answers/caption.json	5018	1	0	0	1	0	At least one image shows a canoe with no part touching the water and no water in the scene.##test1/test1-1007-1-img0.png##test1/test1-1007-1-img1.png	a red boat sitting on top of a body of water##a red boat sitting on the grass next to a sidewalk##
./answers/Firstly,.json	5016	1	0	0	1	0	At least one image shows a canoe with no part touching the water and no water in the scene.##test1/test1-1007-1-img0.png##test1/test1-1007-1-img1.png	Firstly,##a boat##two boats on the grass
./answers/First,.json	5017	1	0	0	1	0	At least one image shows a canoe with no part touching the water and no water in the scene.##test1/test1-1007-1-img0.png##test1/test1-1007-1-img1.png	First,##a boat##two canoes on the grass
./answers/Let's think.json	4989	1	0	0	1	0	At least one image shows a canoe with no part touching the water and no water in the scene.##test1/test1-1007-1-img0.png##test1/test1-1007-1-img1.png	Let's think##a boat##the boat
./answers/caption.json	5028	1	0	0	1	0	There are only three canoes and at least one of them holds two people.##test1/test1-175-0-img0.png##test1/test1-175-0-img1.png	a man and woman in a red canoe on a lake##a group of people in canoes on a river##
./answers/Firstly,.json	5026	1	0	0	1	0	There are only three canoes and at least one of them holds two people.##test1/test1-175-0-img0.png##test1/test1-175-0-img1.png	Firstly,##people are wearing life vests##people are enjoying the outdoors
./answers/First,.json	5027	1	0	0	1	0	There are only three canoes and at least one of them holds two people.##test1/test1-175-0-img0.png##test1/test1-175-0-img1.png	First,##people are wearing life vests##people are enjoying the outdoors
./answers/Let's think.json	4999	1	0	0	1	0	There are only three canoes and at least one of them holds two people.##test1/test1-175-0-img0.png##test1/test1-175-0-img1.png	Let's think##a woman##the woman
./answers/Firstly,.json	5029	1	0	0	1	0	There are four Guinea pigs in the two images.##test1/test1-3-2-img0.png##test1/test1-3-2-img1.png	Firstly,##whiskers on the guinea pig##a group of guinea pigs
./answers/Let's think.json	5003	1	0	0	0	1	There are four Guinea pigs in the two images.##test1/test1-3-3-img0.png##test1/test1-3-3-img1.png	Let's think##a group of guinea pigs##a hamster
./answers/Firstly,.json	5037	1	0	0	1	0	The right image contains at least two rodents.##test1/test1-290-2-img0.png##test1/test1-290-2-img1.png	Firstly,##the strap is brown##brown stick in cage
./answers/First,.json	5038	1	0	0	1	0	The right image contains at least two rodents.##test1/test1-290-2-img0.png##test1/test1-290-2-img1.png	First,##the strap is brown##the hamsters are in a cage
./answers/Firstly,.json	5043	1	0	0	1	0	Each image contains one guinea pig wearing a costume, and the guinea pig on the left wears an animal-inspired costume.##test1/test1-290-1-img0.png##test1/test1-290-1-img1.png	Firstly,##a wall on the side of a building##animals in the wizard of oz
./answers/First,.json	5044	1	0	0	1	0	Each image contains one guinea pig wearing a costume, and the guinea pig on the left wears an animal-inspired costume.##test1/test1-290-1-img0.png##test1/test1-290-1-img1.png	First,##the animals are in a parking lot##animals in the wizard of oz
./answers/Firstly,.json	5044	1	0	0	1	0	No guinea pig is one solid color, and the right image contains twice as many guinea pigs as the left image.##test1/test1-35-3-img0.png##test1/test1-35-3-img1.png	Firstly,##brown and white fur##a group of guinea pigs
./answers/First,.json	5045	1	0	0	1	0	No guinea pig is one solid color, and the right image contains twice as many guinea pigs as the left image.##test1/test1-35-3-img0.png##test1/test1-35-3-img1.png	First,##brown and white fur##a group of guinea pigs
./answers/Let's think.json	5017	1	0	0	1	0	No guinea pig is one solid color, and the right image contains twice as many guinea pigs as the left image.##test1/test1-35-3-img0.png##test1/test1-35-3-img1.png	Let's think##brown and white fur##a group of guinea pigs
./answers/Firstly,.json	5045	1	0	0	0	1	No guinea pig is one solid color, and the right image contains twice as many guinea pigs as the left image.##test1/test1-35-0-img0.png##test1/test1-35-0-img1.png	Firstly,##the fur is long##no
./answers/First,.json	5046	1	0	0	0	1	No guinea pig is one solid color, and the right image contains twice as many guinea pigs as the left image.##test1/test1-35-0-img0.png##test1/test1-35-0-img1.png	First,##the fur is long##no
./answers/Let's think.json	5018	1	0	0	0	1	No guinea pig is one solid color, and the right image contains twice as many guinea pigs as the left image.##test1/test1-35-0-img0.png##test1/test1-35-0-img1.png	Let's think##the fur is long##a guinea pig
./answers/caption.json	5049	1	0	0	1	0	No guinea pig is one solid color, and the right image contains twice as many guinea pigs as the left image.##test1/test1-35-2-img0.png##test1/test1-35-2-img1.png	an orange and white guinea pig laying in hay##two guinea pigs standing next to each other##
./answers/First,.json	5048	1	0	0	1	0	No guinea pig is one solid color, and the right image contains twice as many guinea pigs as the left image.##test1/test1-35-2-img0.png##test1/test1-35-2-img1.png	First,##a view of fur##the guinea pig is eating
./answers/Let's think.json	5021	1	0	0	0	1	The left image contains no more than one rodent.##test1/test1-35-1-img0.png##test1/test1-35-1-img1.png	Let's think##guinea pig##the guinea pig
./answers/Firstly,.json	5049	1	0	0	1	0	The left image contains no more than one rodent.##test1/test1-35-2-img0.png##test1/test1-35-2-img1.png	Firstly,##the hay is brown and white##the guinea pig is eating
./answers/First,.json	5050	1	0	0	1	0	The left image contains no more than one rodent.##test1/test1-35-2-img0.png##test1/test1-35-2-img1.png	First,##a view of fur##the guinea pig is eating
./answers/Firstly,.json	5051	1	0	0	0	1	The left image contains no more than one rodent.##test1/test1-35-0-img0.png##test1/test1-35-0-img1.png	Firstly,##the fur is long##no
./answers/First,.json	5052	1	0	0	0	1	The left image contains no more than one rodent.##test1/test1-35-0-img0.png##test1/test1-35-0-img1.png	First,##the fur is long##no
./answers/Let's think.json	5024	1	0	0	0	1	The left image contains no more than one rodent.##test1/test1-35-0-img0.png##test1/test1-35-0-img1.png	Let's think##the fur is long##a guinea pig
./answers/caption.json	5056	1	0	0	0	1	The rodent in the image on the right is situated on a piece of pink material.##test1/test1-584-1-img0.png##test1/test1-584-1-img1.png	a black and white guinea pig sitting on a white background##a brown and white hamster standing on a ledge##
./answers/Firstly,.json	5054	1	0	0	0	1	The rodent in the image on the right is situated on a piece of pink material.##test1/test1-584-1-img0.png##test1/test1-584-1-img1.png	Firstly,##a hamster##a hamster
./answers/First,.json	5055	1	0	0	0	1	The rodent in the image on the right is situated on a piece of pink material.##test1/test1-584-1-img0.png##test1/test1-584-1-img1.png	First,##a hamster##a hamster
./answers/Let's think.json	5027	1	0	0	0	1	The rodent in the image on the right is situated on a piece of pink material.##test1/test1-584-1-img0.png##test1/test1-584-1-img1.png	Let's think##a hamster##a hamster
./answers/caption.json	5058	1	0	0	0	1	The guinea pig on the right has beige fur and is posed on folds of pink fabric.##test1/test1-584-0-img0.png##test1/test1-584-0-img1.png	a black and white guinea pig on a white background##a guinea pig is laying down on the ground##
./answers/Let's think.json	5029	1	0	0	0	1	The guinea pig on the right has beige fur and is posed on folds of pink fabric.##test1/test1-584-0-img0.png##test1/test1-584-0-img1.png	Let's think##a guinea pig##a guinea pig's whiskers
./answers/caption.json	5060	1	0	0	1	0	The guinea pig on the right has beige fur and is posed on folds of pink fabric.##test1/test1-584-2-img0.png##test1/test1-584-2-img1.png	a black and white cat is looking at the camera##a guinea pig with a bow on its head##
./answers/Firstly,.json	5058	1	0	0	1	0	The guinea pig on the right has beige fur and is posed on folds of pink fabric.##test1/test1-584-2-img0.png##test1/test1-584-2-img1.png	Firstly,##the eyes are black##this is a hamster
./answers/First,.json	5059	1	0	0	1	0	The guinea pig on the right has beige fur and is posed on folds of pink fabric.##test1/test1-584-2-img0.png##test1/test1-584-2-img1.png	First,##the ears of the cat##brown fur on a guinea pig
./answers/Let's think.json	5031	1	0	0	1	0	The guinea pig on the right has beige fur and is posed on folds of pink fabric.##test1/test1-584-2-img0.png##test1/test1-584-2-img1.png	Let's think##a cat##a guinea pig wearing a bow
./answers/Firstly,.json	5063	1	0	0	0	1	The right image contains exactly two guinea pigs.##test1/test1-497-3-img0.png##test1/test1-497-3-img1.png	Firstly,##people are enjoying the outdoors##a stuffed animal
./answers/First,.json	5064	1	0	0	0	1	The right image contains exactly two guinea pigs.##test1/test1-497-3-img0.png##test1/test1-497-3-img1.png	First,##people are enjoying the outdoors##a toy
./answers/Let's think.json	5037	1	0	0	0	1	The right image contains exactly two guinea pigs.##test1/test1-497-1-img0.png##test1/test1-497-1-img1.png	Let's think##guinea pig##animals that start with g
./answers/caption.json	5073	1	0	0	1	0	There is only one guinea pig in each of the images.##test1/test1-275-1-img0.png##test1/test1-275-1-img1.png	a brown and white guinea pig sitting in a yellow bowl##a toy guinea pig sitting on a blue towel##
./answers/First,.json	5072	1	0	0	1	0	There is only one guinea pig in each of the images.##test1/test1-275-1-img0.png##test1/test1-275-1-img1.png	First,##a guinea pig##a view of doll
./answers/caption.json	5075	1	0	0	1	0	There is only one guinea pig in each of the images.##test1/test1-275-0-img0.png##test1/test1-275-0-img1.png	a hamster sitting on top of a couch##a brown and white guinea pig sitting on a table##
./answers/Firstly,.json	5073	1	0	0	1	0	There is only one guinea pig in each of the images.##test1/test1-275-0-img0.png##test1/test1-275-0-img1.png	Firstly,##hamster is brown color.##the fur is long
./answers/First,.json	5074	1	0	0	1	0	There is only one guinea pig in each of the images.##test1/test1-275-0-img0.png##test1/test1-275-0-img1.png	First,##hamster has brown fur##the fur of a guinea pig
./answers/Let's think.json	5046	1	0	0	1	0	There is only one guinea pig in each of the images.##test1/test1-275-0-img0.png##test1/test1-275-0-img1.png	Let's think##a hamster##the hamster's eye
./answers/caption.json	5076	1	0	0	0	1	There are at least 2 animals in the left image.##test1/test1-416-0-img0.png##test1/test1-416-0-img1.png	a guinea pig is dressed up as a horse in the grass##a brown and white guinea pig sitting in the grass##
./answers/Let's think.json	5047	1	0	0	0	1	There are at least 2 animals in the left image.##test1/test1-416-0-img0.png##test1/test1-416-0-img1.png	Let's think##a bandana##long white whiskers
./answers/caption.json	5077	1	0	0	1	0	There are at least 2 animals in the left image.##test1/test1-416-3-img0.png##test1/test1-416-3-img1.png	two guinea pigs laying in the grass near a fence##a group of guinea pigs laying in the grass##
./answers/Firstly,.json	5075	1	0	0	1	0	There are at least 2 animals in the left image.##test1/test1-416-3-img0.png##test1/test1-416-3-img1.png	Firstly,##a view of grass##a group of guinea pigs
./answers/First,.json	5076	1	0	0	1	0	There are at least 2 animals in the left image.##test1/test1-416-3-img0.png##test1/test1-416-3-img1.png	First,##a view of grass##a group of guinea pigs
./answers/Let's think.json	5053	1	0	0	0	1	One image shows a guinea pig habitat with straw bedding and an arch made of wooden sticks.##test1/test1-295-1-img0.png##test1/test1-295-1-img1.png	Let's think##the animals##hamster
./answers/caption.json	5084	1	0	0	1	0	One image shows a guinea pig habitat with straw bedding and an arch made of wooden sticks.##test1/test1-295-2-img0.png##test1/test1-295-2-img1.png	two guinea pigs eating food in a cage##a guinea pig standing in a cage with hay##
./answers/Firstly,.json	5082	1	0	0	1	0	One image shows a guinea pig habitat with straw bedding and an arch made of wooden sticks.##test1/test1-295-2-img0.png##test1/test1-295-2-img1.png	Firstly,##grass in the cage##hay on the ground
./answers/First,.json	5083	1	0	0	1	0	One image shows a guinea pig habitat with straw bedding and an arch made of wooden sticks.##test1/test1-295-2-img0.png##test1/test1-295-2-img1.png	First,##grass in the cage##hay on the ground
./answers/caption.json	5086	1	0	0	0	1	A gerbil with brown fur and a white streak is standing in the corner in the image on the left.##test1/test1-295-2-img0.png##test1/test1-295-2-img1.png	two guinea pigs eating food in a cage##a guinea pig standing in a cage with hay##
./answers/Firstly,.json	5084	1	0	0	0	1	A gerbil with brown fur and a white streak is standing in the corner in the image on the left.##test1/test1-295-2-img0.png##test1/test1-295-2-img1.png	Firstly,##grass in the cage##hay on the ground
./answers/First,.json	5085	1	0	0	0	1	A gerbil with brown fur and a white streak is standing in the corner in the image on the left.##test1/test1-295-2-img0.png##test1/test1-295-2-img1.png	First,##grass in the cage##hay on the ground
./answers/Let's think.json	5057	1	0	0	0	1	A gerbil with brown fur and a white streak is standing in the corner in the image on the left.##test1/test1-295-2-img0.png##test1/test1-295-2-img1.png	Let's think##the animal##this is a pig
./answers/caption.json	5087	1	0	0	1	0	One of the cages contains an open enclosure.##test1/test1-663-3-img0.png##test1/test1-663-3-img1.png	a couple of guinea pigs in a cage##two guinea pigs are sitting in a cage##
./answers/Firstly,.json	5085	1	0	0	1	0	One of the cages contains an open enclosure.##test1/test1-663-3-img0.png##test1/test1-663-3-img1.png	Firstly,##a view of gate##this is a cage
./answers/First,.json	5086	1	0	0	1	0	One of the cages contains an open enclosure.##test1/test1-663-3-img0.png##test1/test1-663-3-img1.png	First,##a view of gate##this is a cage
./answers/Let's think.json	5058	1	0	0	1	0	One of the cages contains an open enclosure.##test1/test1-663-3-img0.png##test1/test1-663-3-img1.png	Let's think##a guinea pig##the cage
./answers/caption.json	5088	1	0	0	0	1	There are at least two hamsters inside the cages in each of the images.##test1/test1-663-1-img0.png##test1/test1-663-1-img1.png	a white rabbit sitting in a cage with hay##a group of mice in a cage eating food##
./answers/Firstly,.json	5087	1	0	0	1	0	There are at least two hamsters inside the cages in each of the images.##test1/test1-663-3-img0.png##test1/test1-663-3-img1.png	Firstly,##a view of gate##this is a cage
./answers/First,.json	5088	1	0	0	1	0	There are at least two hamsters inside the cages in each of the images.##test1/test1-663-3-img0.png##test1/test1-663-3-img1.png	First,##a view of gate##this is a cage
./answers/caption.json	5090	1	0	0	1	0	There are at least two hamsters inside the cages in each of the images.##test1/test1-663-2-img0.png##test1/test1-663-2-img1.png	two cats laying on a purple couch in a room##a group of cows in a cage eating food##
./answers/Firstly,.json	5088	1	0	0	1	0	There are at least two hamsters inside the cages in each of the images.##test1/test1-663-2-img0.png##test1/test1-663-2-img1.png	Firstly,##the pillows are purple##the animals are eating
./answers/First,.json	5089	1	0	0	1	0	There are at least two hamsters inside the cages in each of the images.##test1/test1-663-2-img0.png##test1/test1-663-2-img1.png	First,##the pillows are purple##a group of baby goats
./answers/Let's think.json	5061	1	0	0	1	0	There are at least two hamsters inside the cages in each of the images.##test1/test1-663-2-img0.png##test1/test1-663-2-img1.png	Let's think##pillows##the guinea pigs are eating
./answers/Firstly,.json	5095	1	0	0	0	1	Each image contains only one marmot and no marmots are standing on their hind feet.##test1/test1-458-0-img0.png##test1/test1-458-0-img1.png	Firstly,##the animal is brown##animal has brown paws
./answers/First,.json	5096	1	0	0	0	1	Each image contains only one marmot and no marmots are standing on their hind feet.##test1/test1-458-0-img0.png##test1/test1-458-0-img1.png	First,##the animal is brown##animal has brown paws
./answers/Let's think.json	5068	1	0	0	0	1	Each image contains only one marmot and no marmots are standing on their hind feet.##test1/test1-458-0-img0.png##test1/test1-458-0-img1.png	Let's think##prairie dog##the ground
./answers/caption.json	5098	1	0	0	0	1	Each image contains only one marmot and no marmots are standing on their hind feet.##test1/test1-458-2-img0.png##test1/test1-458-2-img1.png	two small animals are sitting on a rock##a small animal is sitting in the dirt##
./answers/Firstly,.json	5096	1	0	0	0	1	Each image contains only one marmot and no marmots are standing on their hind feet.##test1/test1-458-2-img0.png##test1/test1-458-2-img1.png	Firstly,##fur on the animal##animal has brown paws
./answers/First,.json	5097	1	0	0	0	1	Each image contains only one marmot and no marmots are standing on their hind feet.##test1/test1-458-2-img0.png##test1/test1-458-2-img1.png	First,##fur on the animal##animal has brown paws
./answers/Let's think.json	5069	1	0	0	0	1	Each image contains only one marmot and no marmots are standing on their hind feet.##test1/test1-458-2-img0.png##test1/test1-458-2-img1.png	Let's think##animal##animal
./answers/caption.json	5100	1	0	0	1	0	A marmot facing right is in a horizontal position on a field dotted with purple wildflowers.##test1/test1-570-2-img0.png##test1/test1-570-2-img1.png	a small brown animal sitting in the grass##a small animal standing in a field of flowers##
./answers/Firstly,.json	5098	1	0	0	1	0	A marmot facing right is in a horizontal position on a field dotted with purple wildflowers.##test1/test1-570-2-img0.png##test1/test1-570-2-img1.png	Firstly,##the animal is brown##animal in the grass
./answers/First,.json	5099	1	0	0	1	0	A marmot facing right is in a horizontal position on a field dotted with purple wildflowers.##test1/test1-570-2-img0.png##test1/test1-570-2-img1.png	First,##the animal is brown##animal in the grass
./answers/Let's think.json	5071	1	0	0	1	0	A marmot facing right is in a horizontal position on a field dotted with purple wildflowers.##test1/test1-570-2-img0.png##test1/test1-570-2-img1.png	Let's think##groundhog in the grass##the animal
./answers/caption.json	5105	1	0	0	1	0	A marmot is standing on its hind legs.##test1/test1-570-2-img0.png##test1/test1-570-2-img1.png	a small brown animal sitting in the grass##a small animal standing in a field of flowers##
./answers/Firstly,.json	5103	1	0	0	1	0	A marmot is standing on its hind legs.##test1/test1-570-2-img0.png##test1/test1-570-2-img1.png	Firstly,##the animal is brown##animal in the grass
./answers/First,.json	5104	1	0	0	1	0	A marmot is standing on its hind legs.##test1/test1-570-2-img0.png##test1/test1-570-2-img1.png	First,##the animal is brown##animal in the grass
./answers/Let's think.json	5076	1	0	0	1	0	A marmot is standing on its hind legs.##test1/test1-570-2-img0.png##test1/test1-570-2-img1.png	Let's think##groundhog in the grass##the animal
./answers/Let's think.json	5084	1	0	0	0	1	Two marmots, one of them standing on hind legs, are in profile face-to-face in one image.##test1/test1-517-0-img0.png##test1/test1-517-0-img1.png	Let's think##the animal##prairie dog
./answers/caption.json	5114	1	0	0	0	1	Two marmots, one of them standing on hind legs, are in profile face-to-face in one image.##test1/test1-517-3-img0.png##test1/test1-517-3-img1.png	a small animal standing in a field of grass##a groundhog standing in the grass near a hole##
./answers/Let's think.json	5085	1	0	0	0	1	Two marmots, one of them standing on hind legs, are in profile face-to-face in one image.##test1/test1-517-3-img0.png##test1/test1-517-3-img1.png	Let's think##groundhog##the animal
./answers/caption.json	5121	1	0	0	1	0	The animals are both looking to the right.##test1/test1-589-2-img0.png##test1/test1-589-2-img1.png	a brown bear sitting on top of a rock##a small animal sitting on top of a rock##
./answers/Firstly,.json	5119	1	0	0	1	0	The animals are both looking to the right.##test1/test1-589-2-img0.png##test1/test1-589-2-img1.png	Firstly,##this is a rock##the animal is brown
./answers/First,.json	5120	1	0	0	1	0	The animals are both looking to the right.##test1/test1-589-2-img0.png##test1/test1-589-2-img1.png	First,##this is a rock##an animal
./answers/Let's think.json	5092	1	0	0	1	0	The animals are both looking to the right.##test1/test1-589-2-img0.png##test1/test1-589-2-img1.png	Let's think##a large rock##the animal
./answers/caption.json	5127	1	0	0	1	0	the left and right image contains the same number of prairie dogs laying on rocks.##test1/test1-453-0-img0.png##test1/test1-453-0-img1.png	a puzzle picture of a animal sitting on a rock##a small animal laying on top of a rock##
./answers/Let's think.json	5098	1	0	0	1	0	the left and right image contains the same number of prairie dogs laying on rocks.##test1/test1-453-0-img0.png##test1/test1-453-0-img1.png	Let's think##an animal##this is a rock
./answers/Firstly,.json	5128	1	0	0	0	1	The left and right image contains the same number of groundhog with at least one laying down.##test1/test1-248-2-img0.png##test1/test1-248-2-img1.png	Firstly,##a view of sand##the ground is rocky
./answers/First,.json	5129	1	0	0	0	1	The left and right image contains the same number of groundhog with at least one laying down.##test1/test1-248-2-img0.png##test1/test1-248-2-img1.png	First,##a view of sand##animals on the rocks
./answers/Let's think.json	5101	1	0	0	0	1	The left and right image contains the same number of groundhog with at least one laying down.##test1/test1-248-2-img0.png##test1/test1-248-2-img1.png	Let's think##animals in the snow##a squirrel
./answers/caption.json	5132	1	0	0	1	0	The left and right image contains the same number of groundhog with at least one laying down.##test1/test1-248-1-img0.png##test1/test1-248-1-img1.png	a small animal sitting on top of a rock##a small animal sitting on top of a rock##
./answers/caption.json	5134	1	0	0	0	1	There are two small furry mammals facing opposite directions.##test1/test1-248-0-img0.png##test1/test1-248-0-img1.png	a groundhog sitting in the dirt on a dirt road##a mountain goat laying on a rocky hillside##
./answers/caption.json	5135	1	0	0	1	0	There are two small furry mammals facing opposite directions.##test1/test1-248-2-img0.png##test1/test1-248-2-img1.png	a groundhog standing in the mud eating something##a small animal sitting on top of a rock##
./answers/Firstly,.json	5134	1	0	0	0	1	There are two small furry mammals facing opposite directions.##test1/test1-248-1-img0.png##test1/test1-248-1-img1.png	Firstly,##animal has brown fur##fur
./answers/First,.json	5135	1	0	0	0	1	There are two small furry mammals facing opposite directions.##test1/test1-248-1-img0.png##test1/test1-248-1-img1.png	First,##animal has brown fur##fur
./answers/Let's think.json	5107	1	0	0	0	1	There are two small furry mammals facing opposite directions.##test1/test1-248-1-img0.png##test1/test1-248-1-img1.png	Let's think##animal##animal
./answers/Firstly,.json	5138	1	0	0	1	0	Marmots are standing on their hind legs.##test1/test1-61-2-img0.png##test1/test1-61-2-img1.png	Firstly,##animals standing in the grass##the animals are brown
./answers/First,.json	5139	1	0	0	1	0	Marmots are standing on their hind legs.##test1/test1-61-2-img0.png##test1/test1-61-2-img1.png	First,##animals standing in the grass##the animals are brown
./answers/caption.json	5144	1	0	0	1	0	One of the animals is standing on it's hind legs.##test1/test1-336-3-img0.png##test1/test1-336-3-img1.png	a groundhog sitting on top of a rock##a small animal sitting on the ground in the dirt##
./answers/Firstly,.json	5142	1	0	0	1	0	One of the animals is standing on it's hind legs.##test1/test1-336-3-img0.png##test1/test1-336-3-img1.png	Firstly,##an animal##the animal is brown
./answers/First,.json	5143	1	0	0	1	0	One of the animals is standing on it's hind legs.##test1/test1-336-3-img0.png##test1/test1-336-3-img1.png	First,##an animal##the animal is brown
./answers/Let's think.json	5115	1	0	0	1	0	One of the animals is standing on it's hind legs.##test1/test1-336-3-img0.png##test1/test1-336-3-img1.png	Let's think##the animal##the animal
./answers/caption.json	5161	1	0	0	1	0	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-1-img0.png##test1/test1-43-1-img1.png	a dining room with a wooden table and chairs##a kitchen with a table and chairs and a window##
./answers/Firstly,.json	5159	1	0	0	1	0	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-1-img0.png##test1/test1-43-1-img1.png	Firstly,##this is a dining room##a view of table
./answers/First,.json	5160	1	0	0	1	0	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-1-img0.png##test1/test1-43-1-img1.png	First,##this is a dining room##a view of table
./answers/Let's think.json	5132	1	0	0	1	0	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-1-img0.png##test1/test1-43-1-img1.png	Let's think##white built in shelves##a view of the dining room
./answers/caption.json	5162	1	0	0	1	0	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-0-img0.png##test1/test1-43-0-img1.png	a wooden table in front of a white china cabinet##a dining room with a table with a vase of flowers on it##
./answers/Firstly,.json	5160	1	0	0	1	0	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-0-img0.png##test1/test1-43-0-img1.png	Firstly,##the cabinets are white##this is a dining area
./answers/First,.json	5161	1	0	0	1	0	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-0-img0.png##test1/test1-43-0-img1.png	First,##a view of cupboard##this is a dining area
./answers/Let's think.json	5133	1	0	0	1	0	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-0-img0.png##test1/test1-43-0-img1.png	Let's think##this is a dining room##a wall on the side of a building
./answers/Firstly,.json	5161	1	0	0	0	1	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-2-img0.png##test1/test1-43-2-img1.png	Firstly,##the cabinet is white##the cabinets are made of glass
./answers/First,.json	5162	1	0	0	0	1	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-2-img0.png##test1/test1-43-2-img1.png	First,##the cabinet is white##the cabinets are glass
./answers/First,.json	5163	1	0	0	0	1	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-3-img0.png##test1/test1-43-3-img1.png	First,##the window is closed##the wall is white
./answers/Let's think.json	5135	1	0	0	0	1	A dining area with furniture under a light fixture is scene through an archway.##test1/test1-43-3-img0.png##test1/test1-43-3-img1.png	Let's think##the window is closed##a wall of built in cabinets
./answers/caption.json	5165	1	0	0	1	0	In one image, pink flowers are visible in a vase on top of a small dining table##test1/test1-43-0-img0.png##test1/test1-43-0-img1.png	a wooden table in front of a white china cabinet##a dining room with a table with a vase of flowers on it##
./answers/First,.json	5164	1	0	0	1	0	In one image, pink flowers are visible in a vase on top of a small dining table##test1/test1-43-0-img0.png##test1/test1-43-0-img1.png	First,##a view of cupboard##this is a dining area
./answers/Let's think.json	5136	1	0	0	1	0	In one image, pink flowers are visible in a vase on top of a small dining table##test1/test1-43-0-img0.png##test1/test1-43-0-img1.png	Let's think##this is a dining room##a wall on the side of a building
./answers/First,.json	5165	1	0	0	0	1	In one image, pink flowers are visible in a vase on top of a small dining table##test1/test1-43-3-img0.png##test1/test1-43-3-img1.png	First,##the window is closed##the wall is white
./answers/caption.json	5167	1	0	0	1	0	In one image, pink flowers are visible in a vase on top of a small dining table##test1/test1-43-2-img0.png##test1/test1-43-2-img1.png	a dining room with a table and chairs and a cabinet##a kitchen with white cabinets and a toaster on the counter##
./answers/Firstly,.json	5165	1	0	0	1	0	In one image, pink flowers are visible in a vase on top of a small dining table##test1/test1-43-2-img0.png##test1/test1-43-2-img1.png	Firstly,##the cabinet is white##the cabinets are made of glass
./answers/First,.json	5166	1	0	0	1	0	In one image, pink flowers are visible in a vase on top of a small dining table##test1/test1-43-2-img0.png##test1/test1-43-2-img1.png	First,##the cabinet is white##the cabinets are glass
./answers/Let's think.json	5138	1	0	0	1	0	In one image, pink flowers are visible in a vase on top of a small dining table##test1/test1-43-2-img0.png##test1/test1-43-2-img1.png	Let's think##white china cabinet##dishes in the cabinets
./answers/caption.json	5170	1	0	0	1	0	A cabinet has a non-flat top with a center oval decoration, glass-front doors, and a flat base that sits flush to the floor.##test1/test1-1012-0-img0.png##test1/test1-1012-0-img1.png	a black china cabinet with a bunch of tea cups in it##a black china cabinet with a bunch of tea cups in it##
./answers/Firstly,.json	5168	1	0	0	1	0	A cabinet has a non-flat top with a center oval decoration, glass-front doors, and a flat base that sits flush to the floor.##test1/test1-1012-0-img0.png##test1/test1-1012-0-img1.png	Firstly,##front of the china cabinet##the back of the china cabinet
./answers/First,.json	5169	1	0	0	1	0	A cabinet has a non-flat top with a center oval decoration, glass-front doors, and a flat base that sits flush to the floor.##test1/test1-1012-0-img0.png##test1/test1-1012-0-img1.png	First,##this is a beautiful piece of furniture. i bought it a few years ago and have been in the market for it ever since. i am selling it because i##the back of the china cabinet
